name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
mslider|Monster Slider (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Datt/Visco
ryorioh|Gourmet Battle Quiz Ryohrioh CooKing (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Visco
vasara|Vasara|parent|seta/ssv.cpp|270|240|336|60.000000|||good|Visco
vasara2|Vasara 2 (set 1)|parent|seta/ssv.cpp|270|240|336|60.000000|||good|Visco
vasara2a|Vasara 2 (set 2)|clone|seta/ssv.cpp|270|240|336|60.000000||vasara2|good|Visco
gdfs|Mobile Suit Gundam Final Shooting (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||good|Banpresto
ultrax|Ultra X Weapons - Ultra Keibitai|parent|seta/ssv.cpp|270|240|336|60.000000|||good|Banpresto/Tsuburaya Prod.
jsk|Joryuu Syougi Kyoushitsu (Japan)|parent|seta/ssv.cpp|0|336|240|60.000000|||preliminary|Visco
powerins|Power Instinct (USA bootleg) (set 1)|parent|nmk/powerins.cpp|0|320|224|60.000000|||good|Atlus
powerina|Power Instinct (USA bootleg) (set 2)|clone|nmk/powerins.cpp|0|320|224|60.000000||powerins|good|Atlus
ohmygod|Oh My God! (Japan)|parent|atlus/ohmygod.cpp|0|320|240|60.000000|||good|Atlus
naname|Naname de Magic! (Japan)|parent|atlus/ohmygod.cpp|0|320|240|60.000000|||good|Atlus
blmbycar|Blomby Car|parent|gaelco/blmbycar.cpp|0|384|256|60.000000|||good|ABM & Gecas
blmbycau|Blomby Car (not encrypted)|clone|gaelco/blmbycar.cpp|0|384|256|60.000000||blmbycar|good|ABM & Gecas
speakres|Speak and Rescue|parent|sunelectronics/route16.cpp|270|256|256|57.000000|||good|Sun Electronics
stratvox|Stratovox|clone|sunelectronics/route16.cpp|270|256|256|57.000000||speakres|good|Sun Electronics/Taito
spacecho|Space Echo|clone|sunelectronics/route16.cpp|270|256|256|57.000000||speakres|good|
route16|Route 16|parent|sunelectronics/route16.cpp|270|256|256|57.000000|||good|Centuri/Sun/Tehkan
route16a|Route 16 (set 2)|clone|sunelectronics/route16.cpp|270|256|256|57.000000||route16|good|Centuri/Sun/Tehkan
route16b|Route 16 (bootleg)|clone|sunelectronics/route16.cpp|270|256|256|57.000000||route16|good|
routex|Route X (bootleg)|clone|sunelectronics/route16.cpp|270|256|256|57.000000||route16|good|
ttmahjng|Mahjong|parent|sunelectronics/route16.cpp|0|256|256|57.000000|||good|Taito
fnkyfish|Funky Fish|parent|sunelectronics/kangaroo.cpp|90|240|256|60.000000|||good|Sun Electronics
kangaroo|Kangaroo|parent|sunelectronics/kangaroo.cpp|90|240|256|60.000000|||good|Sun Electronics
kangaroa|Kangaroo (Atari)|clone|sunelectronics/kangaroo.cpp|90|240|256|60.000000||kangaroo|good|Atari/Sun Electronics
kangarob|Kangaroo (bootleg)|clone|sunelectronics/kangaroo.cpp|90|240|256|60.000000||kangaroo|good|
arabian|Arabian|parent|sunelectronics/arabian.cpp|270|234|256|60.000000|||good|Sun Electronics
arabiana|Arabian (Atari)|clone|sunelectronics/arabian.cpp|270|234|256|60.000000||arabian|good|Atari/Sun Electronics
markham|Markham|parent|sunelectronics/markham.cpp|0|240|224|60.000000|||good|Sun Electronics
strnskil|Strength and Skill|parent|sunelectronics/markham.cpp|0|240|224|60.000000|||good|Sun Electronics
guiness|The Guiness (Japan)|clone|sunelectronics/markham.cpp|0|240|224|60.000000||strnskil|good|Sun Electronics
pettanp|Pettan Pyuu (Japan)|parent|sunelectronics/markham.cpp|0|240|224|60.000000|||protection|Sun Electronics
ikki|Ikki (Japan)|parent|sunelectronics/ikki.cpp|0|240|224|60.000000|||good|Sun Electronics
shanghai|Shanghai (Japan)|parent|sunelectronics/shanghai.cpp|0|384|280|30.000000|||good|Sunsoft
shangha2|Shanghai II (Japan)|parent|sunelectronics/shanghai.cpp|0|384|280|30.000000|||good|Sunsoft
shangha3|Shanghai III (Japan)|parent|sunelectronics/shangha3.cpp|0|384|224|60.000000|||good|Sunsoft
heberpop|Hebereke no Popoon (Japan)|parent|sunelectronics/shangha3.cpp|0|384|224|60.000000|||good|Atlus/Sunsoft
blocken|Blocken (Japan)|parent|sunelectronics/shangha3.cpp|0|384|224|60.000000|||good|KID/Visco
goindol|Goindol (World)|parent|suna/goindol.cpp|90|224|256|60.000000|||protection|Sun a Electronics
goindolu|Goindol (US)|clone|suna/goindol.cpp|90|224|256|60.000000||goindol|protection|Sun a Electronics
goindolj|Goindol (Korea)|clone|suna/goindol.cpp|90|224|256|60.000000||goindol|protection|Sun a Electronics
rranger|Rough Ranger (v2.0)|parent|suna/suna8.cpp|0|256|224|60.000000|||good|Sharp Image/SunA
sranger|Super Ranger (v2.0)|clone|suna/suna8.cpp|0|256|224|60.000000||rranger|preliminary|SunA
srangerb|Super Ranger (bootleg)|clone|suna/suna8.cpp|0|256|224|60.000000||rranger|preliminary|
srangerw|Super Ranger (WDK)|clone|suna/suna8.cpp|0|256|224|60.000000||rranger|preliminary|SunA/WDK
sparkman|Spark Man (v 2.0)|parent|suna/suna8.cpp|0|256|224|60.000000|||preliminary|SunA
hardhead|Hard Head|parent|suna/suna8.cpp|0|256|224|60.000000|||good|SunA
hardhedb|Hard Head (bootleg)|clone|suna/suna8.cpp|0|256|224|60.000000||hardhead|good|
starfigh|Star Fighter (v1)|parent|suna/suna8.cpp|90|224|256|60.000000|||preliminary|SunA
hardhea2|Hard Head 2 (v2.0)|parent|suna/suna8.cpp|0|256|224|60.000000|||good|SunA
brickzn|Brick Zone (v5.0)|parent|suna/suna8.cpp|90|224|256|60.000000|||preliminary|SunA
brickzn3|Brick Zone (v3.0)|clone|suna/suna8.cpp|90|224|256|60.000000||brickzn|preliminary|SunA
bssoccer|Back Street Soccer|parent|suna/suna16.cpp|0|256|224|60.000000|||good|SunA
uballoon|Ultra Balloon|parent|suna/suna16.cpp|0|256|224|60.000000|||good|SunA
gundealr|Gun Dealer (set 1)|parent|dooyong/gundealr.cpp|270|224|256|60.000000|||good|Dooyong
gundeala|Gun Dealer (set 2)|clone|dooyong/gundealr.cpp|270|224|256|60.000000||gundealr|good|Dooyong
gundealt|Gun Dealer (Tecmo)|clone|dooyong/gundealr.cpp|270|224|256|60.000000||gundealr|good|Tecmo
yamyam|Yam! Yam![Q]|parent|dooyong/gundealr.cpp|0|256|224|60.000000|||good|Dooyong
wiseguy|Wise Guy|clone|dooyong/gundealr.cpp|0|256|224|60.000000||yamyam|good|Dooyong
lastday|The Last Day (set 1)|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
lastdaya|The Last Day (set 2)|clone|dooyong/dooyong.cpp|270|240|384|60.000000||lastday|good|Dooyong
gulfstrm|Gulf Storm|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
gulfstr2|Gulf Storm (Media Shoji)|clone|dooyong/dooyong.cpp|270|240|384|60.000000||gulfstrm|good|Dooyong/Media Shoji
pollux|Pollux (set 1)|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
polluxa|Pollux (set 2)|clone|dooyong/dooyong.cpp|270|240|384|60.000000||pollux|good|Dooyong
flytiger|Flying Tiger|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
bluehawk|Blue Hawk|parent|dooyong/dooyong.cpp|270|240|384|60.000000|||good|Dooyong
bluehawn|Blue Hawk (NTC)|clone|dooyong/dooyong.cpp|270|240|384|60.000000||bluehawk|good|Dooyong/NTC
