name|description|type|sourcefile|rotate|width|height|refresh|bios|parent|status|manufacter
3wonders|Three Wonders (wonder 3 910520 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
3wonderu|Three Wonders (wonder 3 910520 USA)|clone|capcom/cps1.cpp|0|||||3wonders||Capcom\CPS1
thndrbd1|Thunder Blade (deluxe/standing, unprotected)|clone|sega/segaxbd.cpp|0|||||thndrbld||Sega
thndrbld|Thunder Blade (upright, FD1094 317-0056)|parent|sega/segaxbd.cpp|0|||||||Sega
theroes|Thunder Heroes|parent|misc/cave.cpp|0|||||||Primetek Investments
tigerhb1|Tiger Heli (bootleg, set 1) [Bootleg]|clone|toaplan/slapfght.cpp|270|||||tigerh||Taito
tigerhb2|Tiger Heli (bootleg, set 2) [Bootleg]|clone|toaplan/slapfght.cpp|270|||||tigerh||Taito
tigerh|Tiger Heli (US) [Protection MCU not emulated]|parent|toaplan/slapfght.cpp|270|||||||Taito
timesca1|Time Scanner (set 1, System 16A, FD1089B 317-0024) [Incomplete Sound]|clone|sega/segas16b.cpp|270|||||timescan||Sega\System16
timescan|Time Scanner (set 2, System 16B) [Incomplete Sound]|parent|sega/segas16b.cpp|270|||||||Sega\System16
tophuntr|Top Hunter - Roddy & Cathy (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
tophunta|Top Hunter - Roddy & Cathy (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|tophuntr||neogeo/SNK
tpgolf|Top Player's Golf|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
toppyrap|Toppy & Rappy|parent|kaneko/snowbros.cpp|0|||||||SemiCom
toryumon|Toryumon [Incomplete Sound]|parent|sega/segas16b.cpp|0|||||||Sega\System16/Westone
tturfu|Tough Turf (set 1, US, 8751 317-0099) [Incomplete Sound]|clone|sega/segas16b.cpp|0|||||tturf||Sega\System16/Sunsoft
tturf|Tough Turf (set 2, Japan, 8751 317-0104) [No Sound, Missing Z80 Program]|parent|sega/segas16b.cpp|0|||||||Sega\System16/Sunsoft
truxton2|Truxton II|parent|toaplan/toaplan2.cpp|270|||||||Toaplan
truxton|Truxton|parent|toaplan/toaplan1.cpp|270|||||||Taito/Toaplan
toutrun|Turbo Out Run (Out Run upgrade, FD1094 317-0118)|parent|sega/segaorun.cpp|0|||||||Sega
toutrun2|Turbo Out Run (upright, FD1094 317-unknown)|clone|sega/segaorun.cpp|0|||||toutrun||Sega
twinadvk|Twin Adventure (Korea)|clone|kaneko/snowbros.cpp|0|||||twinadv||Barko
twinadv|Twin Adventure (World)|parent|kaneko/snowbros.cpp|0|||||||Barko
twinhwku|Twin Hawk (US)|clone|taito/taito_x.cpp|270|||||twinhawk||Taito
twinhawk|Twin Hawk (World)|parent|taito/taito_x.cpp|270|||||||Taito
twinkle|Twinkle|parent|kaneko/snowbros.cpp|0|||||||SemiCom
twinspri|Twinklestar Sprites|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo
unsquad|U.N. Squadron (US)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1/Daipro
cawingj|U.S. Navy (901012 Japan)|clone|capcom/cps1.cpp|0|||||cawing||Capcom\CPS1
uecology|Ultimate Ecology (931203 Japan)|clone|capcom/cps2.cpp|0|||||ecofghtr||Capcom\CPS2
uopokoj|Uo Poko (Japan, ver. 1998 Feb 06)|clone|misc/cave.cpp|0|||||uopoko||Cave/Jaleco
vfive|V-Five (Japan) [No sound (sound MCU not dumped)]|parent|toaplan/toaplan2.cpp|270|||||||Toaplan
vliner|V-Liner (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||Brezzasoft/Dyna/neogeo
vlinero|V-Liner (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|vliner||Brezzasoft/Dyna/neogeo
vampjr1|Vampire - the night warriors (940630 Japan)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
vampj|Vampire - the night warriors (940705 Japan)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
vampja|Vampire - the night warriors (940705 Japan, alt)|clone|capcom/cps2.cpp|0|||||dstlk||Capcom\CPS2
vhuntjr2|Vampire Hunter - darkstalkers' revenge (950302 Japan)|clone|capcom/cps2.cpp|0|||||nwarr||Capcom\CPS2
vhuntjr1|Vampire Hunter - darkstalkers' revenge (950307 Japan)|clone|capcom/cps2.cpp|0|||||nwarr||Capcom\CPS2
vhuntj|Vampire Hunter - darkstalkers' revenge (950316 Japan)|clone|capcom/cps2.cpp|0|||||nwarr||Capcom\CPS2
vhunt2r1|Vampire Hunter 2 - darkstalkers revenge (970913 Japan)|clone|capcom/cps2.cpp|0|||||vhunt2||Capcom\CPS2
vhunt2|Vampire Hunter 2 - darkstalkers revenge (970929 Japan)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
vsava|Vampire Savior - the lord of vampire (970519 Asia)|clone|capcom/cps2.cpp|0|||||vsav||Capcom\CPS2
vsav|Vampire Savior - the lord of vampire (970519 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
vsavh|Vampire Savior - the lord of vampire (970519 Hispanic)|clone|capcom/cps2.cpp|0|||||vsav||Capcom\CPS2
vsavj|Vampire Savior - the lord of vampire (970519 Japan)|clone|capcom/cps2.cpp|0|||||vsav||Capcom\CPS2
vsavu|Vampire Savior - the lord of vampire (970519 USA)|clone|capcom/cps2.cpp|0|||||vsav||Capcom\CPS2
vsav2|Vampire Savior 2 - the lord of vampire (970913 Japan)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
varthr1|Varth - operation thunderstorm (920612 etc)|clone|capcom/cps1.cpp|270|||||varth||Capcom\CPS1
varthu|Varth - operation thunderstorm (920612 USA)|clone|capcom/cps1.cpp|270|||||varth||Capcom\CPS1/Romstar
varth|Varth - operation thunderstorm (920714 etc)|parent|capcom/cps1.cpp|270|||||||Capcom\CPS1
varthj|Varth - operation thunderstorm (920714 Japan)|clone|capcom/cps1.cpp|270|||||varth||Capcom\CPS1
viewpoin|Viewpoint|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Sammy
gowcaizr|Voltage Fighter - Gowcaizer|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Technos
wakuwak7|Waku Waku 7|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/Sunsoft
wof|Warriors of Fate (921002 etc)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
wofu|Warriors of Fate (921031 USA)|clone|capcom/cps1.cpp|0|||||wof||Capcom\CPS1
willowje|Willow (Japan, English)|clone|capcom/cps1.cpp|0|||||willow||Capcom\CPS1
willowj|Willow (Japan, Japanese)|clone|capcom/cps1.cpp|0|||||willow||Capcom\CPS1
willow|Willow (US)|parent|capcom/cps1.cpp|0|||||||Capcom\CPS1
wjammers|Windjammers - flying disc game|parent|neogeo/neogeo.cpp|0||||neogeo|||Data East/neogeo
wonder3|Wonder 3 (910520 Japan)|clone|capcom/cps1.cpp|0|||||3wonders||Capcom\CPS1
wb31|Wonder Boy III - Monster Lair (set 1, System 16A, FD1094 317-0084)|clone|sega/segas16a.cpp|0|||||wb3||Sega\System16/Westone
wb32|Wonder Boy III - Monster Lair (set 2, Japan, System 16B, FD1094 317-0085)|clone|sega/segas16b.cpp|0|||||wb3||Sega\System16/Westone
wb33|Wonder Boy III - Monster Lair (set 3, World, System 16B, FD1094 317-0089)|clone|sega/segas16b.cpp|0|||||wb3||Sega\System16/Westone
wb34|Wonder Boy III - Monster Lair (set 4, Japan, System 16B, FD1094 317-0087)|clone|sega/segas16b.cpp|0|||||wb3||Sega\System16/Westone
wb3|Wonder Boy III - Monster Lair (set 5, World, System 16B, 8751 317-0098)|parent|sega/segas16b.cpp|0|||||||Sega\System16/Westone
wc90|World Cup '90 (set 1)|parent|tecmo/wc90.cpp|0|||||||Tecmo
wc90a|World Cup '90 (set 2)|clone|tecmo/wc90.cpp|0|||||wc90||Tecmo
wc90t|World Cup '90 (trackball)|clone|tecmo/wc90.cpp|0|||||wc90||Tecmo
wh1|World Heroes (set 1)|parent|neogeo/neogeo.cpp|0||||neogeo|||Alpha Denshi/neogeo
wh1h|World Heroes (set 2)|clone|neogeo/neogeo.cpp|0||||neogeo|wh1||Alpha Denshi/neogeo
wh2|World Heroes 2|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo
wh2j|World Heroes 2 Jet|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo/SNK
whp|World Heroes Perfect|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo/SNK
wrestwa1|Wrestle War (set 1, Japan, FD1094 317-0090) [Incomplete Sound]|clone|sega/segas16b.cpp|270|||||wrestwar||Sega\System16
wrestwa2|Wrestle War (set 2, World, FD1094 317-0102) [Incomplete Sound]|clone|sega/segas16b.cpp|270|||||wrestwar||Sega\System16
wrestwar|Wrestle War (set 3, World, 8751 317-0103) [Incomplete Sound]|parent|sega/segas16b.cpp|270|||||||Sega\System16
xmcotajr|X-Men - children of the atom (941208 Japan, rent version)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmcotaa|X-Men - children of the atom (941217 Asia)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmcotaj1|X-Men - children of the atom (941217 Japan)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmcotaj|X-Men - children of the atom (941219 Japan)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmcota|X-Men - children of the atom (950105 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
xmcotau|X-Men - children of the atom (950105 USA)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmcotah|X-Men - children of the atom (950331 Hispanic)|clone|capcom/cps2.cpp|0|||||xmcota||Capcom\CPS2
xmvsfjr2|X-Men vs Street Fighter (960909 Japan)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfr1|X-Men vs Street Fighter (960910 Euro)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfjr1|X-Men vs Street Fighter (960910 Japan)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfar1|X-Men vs Street Fighter (960919 Asia)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsf|X-Men vs Street Fighter (961004 Euro)|parent|capcom/cps2.cpp|0|||||||Capcom\CPS2
xmvsfh|X-Men vs Street Fighter (961004 Hispanic)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfj|X-Men vs Street Fighter (961004 Japan)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfur1|X-Men vs Street Fighter (961004 USA)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfa|X-Men vs Street Fighter (961023 Asia)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfb|X-Men vs Street Fighter (961023 Brazil)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
xmvsfu|X-Men vs Street Fighter (961023 USA)|clone|capcom/cps2.cpp|0|||||xmvsf||Capcom\CPS2
3in1semi|XESS - The New Revolution (SemiCom 3-in-1)|parent|kaneko/snowbros.cpp|0|||||||SemiCom
zedblade|Zed Blade|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/NMK
zerowing|Zero Wing|parent|toaplan/toaplan1.cpp|0|||||||Toaplan
zintrckb|Zintrick (hack / bootleg) [Bootleg]|parent|neogeo/neogeo.cpp|0||||neogeo|||ADK/neogeo/SNK
zupapa|Zupapa!|parent|neogeo/neogeo.cpp|0||||neogeo|||neogeo/SNK
